2021-02-26,010620,51300.0,53300.0,51200.0,54500.0,372800.0
2021-02-25,010620,52200.0,53100.0,51600.0,53300.0,493221.0
2021-02-24,010620,52900.0,51200.0,50800.0,53500.0,662666.0
2021-02-23,010620,50900.0,52300.0,50000.0,53000.0,828355.0
2021-02-22,010620,51500.0,50400.0,50300.0,51700.0,321410.0
2021-02-19,010620,49950.0,50800.0,48600.0,50900.0,320229.0
2021-02-18,010620,49800.0,50100.0,49750.0,51000.0,242356.0
2021-02-17,010620,51400.0,50100.0,49900.0,51600.0,335577.0
2021-02-16,010620,52800.0,51500.0,50900.0,52900.0,412260.0
2021-02-15,010620,50900.0,52100.0,50400.0,52500.0,686831.0
2021-02-10,010620,49450.0,49500.0,48700.0,49650.0,234352.0
2021-02-09,010620,50200.0,49450.0,49000.0,50800.0,426639.0
2021-02-08,010620,47050.0,49800.0,47050.0,50300.0,993103.0
2021-02-05,010620,46500.0,47050.0,45950.0,47200.0,213441.0
2021-02-04,010620,47300.0,46200.0,46000.0,47350.0,212260.0
2021-02-03,010620,46600.0,46950.0,46600.0,48000.0,314207.0
2021-02-02,010620,46550.0,46350.0,45450.0,47150.0,293953.0
2021-02-01,010620,42900.0,46350.0,42500.0,47150.0,506609.0
2021-01-29,010620,44950.0,43100.0,41800.0,45000.0,495376.0
2021-01-28,010620,44550.0,44350.0,44150.0,45300.0,477327.0
2021-01-27,010620,47900.0,46300.0,46100.0,47950.0,369197.0
2021-01-26,010620,48700.0,47650.0,47500.0,48750.0,329986.0
2021-01-25,010620,47900.0,48400.0,47850.0,48650.0,338950.0
2021-01-22,010620,48850.0,47900.0,47700.0,49200.0,401332.0
2021-01-21,010620,48550.0,48800.0,48400.0,50800.0,494944.0
2021-01-20,010620,49200.0,48400.0,47750.0,49300.0,429661.0
2021-01-19,010620,48000.0,49100.0,47450.0,49100.0,346225.0
2021-01-18,010620,48600.0,48050.0,47700.0,49350.0,554307.0
2021-01-15,010620,52800.0,50100.0,50000.0,52900.0,561764.0
2021-01-14,010620,51300.0,52200.0,51200.0,54000.0,613548.0
2021-01-13,010620,52200.0,51800.0,51600.0,53500.0,521206.0
2021-01-12,010620,51900.0,52000.0,50500.0,52200.0,409634.0
2021-01-11,010620,52800.0,52000.0,50300.0,52900.0,765670.0
2021-01-08,010620,53900.0,52800.0,52400.0,54500.0,535448.0
2021-01-07,010620,53000.0,53400.0,52600.0,54200.0,604426.0
2021-01-06,010620,54700.0,52300.0,52200.0,55800.0,728366.0
2021-01-05,010620,48200.0,53800.0,48000.0,58100.0,2122234.0
2021-01-04,010620,48050.0,48250.0,46550.0,48450.0,481406.0
2020-12-30,010620,48150.0,48000.0,47650.0,48600.0,331957.0
2020-12-29,010620,47550.0,48150.0,47050.0,48400.0,222604.0
2020-12-28,010620,48300.0,47550.0,47300.0,48500.0,348308.0
2020-12-24,010620,48700.0,48350.0,47800.0,48750.0,350400.0
2020-12-23,010620,49600.0,48100.0,47700.0,49700.0,453344.0
2020-12-22,010620,50700.0,49250.0,48950.0,51900.0,523530.0
2020-12-21,010620,49050.0,50700.0,48400.0,50700.0,381334.0
2020-12-18,010620,49700.0,49600.0,49050.0,49900.0,289344.0
2020-12-17,010620,50500.0,49800.0,48650.0,50500.0,661939.0
2020-12-16,010620,51400.0,50500.0,49650.0,51700.0,490413.0
2020-12-15,010620,51200.0,50600.0,50200.0,51900.0,452806.0
2020-12-14,010620,52200.0,51700.0,50600.0,53600.0,802551.0
2020-12-11,010620,48000.0,51500.0,47950.0,51800.0,1211662.0
2020-12-10,010620,46800.0,47550.0,46150.0,48150.0,498769.0
2020-12-09,010620,47350.0,46750.0,45800.0,47600.0,531585.0
2020-12-08,010620,48050.0,47350.0,47150.0,48650.0,343559.0
2020-12-07,010620,49300.0,48100.0,47800.0,49450.0,442729.0
2020-12-04,010620,47650.0,48700.0,47550.0,49650.0,689499.0
2020-12-03,010620,47350.0,47300.0,46350.0,48300.0,497859.0
2020-12-02,010620,47850.0,47100.0,46550.0,47850.0,387533.0
2020-12-01,010620,47750.0,47450.0,46900.0,48300.0,300537.0
2020-11-30,010620,47600.0,47500.0,47150.0,48850.0,487706.0
2020-11-27,010620,48300.0,48100.0,47450.0,48700.0,426535.0
2020-11-26,010620,48100.0,48250.0,47000.0,49800.0,678827.0
2020-11-25,010620,46100.0,47900.0,45800.0,49500.0,1426590.0
2020-11-24,010620,46400.0,45500.0,44600.0,46450.0,805791.0
2020-11-23,010620,42350.0,45500.0,41550.0,48450.0,1938097.0
2020-11-20,010620,38900.0,42350.0,38300.0,42750.0,1077882.0
2020-11-19,010620,41050.0,39250.0,38000.0,41100.0,1223764.0
2020-11-18,010620,40800.0,41050.0,39950.0,41750.0,576850.0
2020-11-17,010620,40350.0,40800.0,39350.0,41800.0,948086.0
2020-11-16,010620,37150.0,40000.0,36750.0,40350.0,1517480.0
2020-11-13,010620,35800.0,36300.0,35600.0,37950.0,674893.0
2020-11-12,010620,35500.0,36250.0,34500.0,36600.0,709802.0
2020-11-11,010620,35650.0,35700.0,35100.0,36850.0,636157.0
2020-11-10,010620,34950.0,35250.0,34450.0,36300.0,926296.0
2020-11-09,010620,30700.0,34550.0,30700.0,35200.0,1599622.0
2020-11-06,010620,30250.0,30550.0,30050.0,30950.0,220405.0
2020-11-05,010620,30350.0,30400.0,29550.0,30500.0,213158.0
2020-11-04,010620,29300.0,30400.0,29200.0,30650.0,453358.0
2020-11-03,010620,28750.0,29300.0,28650.0,29600.0,122018.0
2020-11-02,010620,28050.0,28900.0,28050.0,28950.0,120560.0
2020-10-30,010620,28750.0,28000.0,27850.0,28950.0,173198.0
2020-10-29,010620,28850.0,28650.0,28500.0,29050.0,196476.0
2020-10-28,010620,29400.0,29650.0,29050.0,29900.0,134502.0
2020-10-27,010620,30200.0,29600.0,29550.0,30600.0,266368.0
2020-10-26,010620,28700.0,30200.0,28400.0,30800.0,454633.0
2020-10-23,010620,28350.0,28650.0,27900.0,28700.0,122006.0
